wheel,timestamp,error
right,1588319918.88,-0.294672408234
left,1588319918.88,-0.290212084393
left,1588319918.89,-0.285030479504
right,1588319918.89,-0.289155765201
left,1588319918.9,-0.27995355416
right,1588319918.9,-0.2837483862
right,1588319918.91,-0.278448528471
left,1588319918.91,-0.274979331779
right,1588319918.92,-0.27325447747
left,1588319918.92,-0.270105871062
right,1588319918.93,-0.268164540165
left,1588319918.93,-0.2653312648
right,1588319918.94,-0.263177043069
left,1588319918.94,-0.260653637365
left,1588319918.95,-0.256071144597
right,1588319918.95,-0.258290333695
right,1588319918.96,-0.253502777359
left,1588319918.96,-0.251581971279
right,1588319918.97,-0.248812756111
left,1588319918.97,-0.247184330382
right,1588319918.98,-0.24421866013
left,1588319918.98,-0.242876459466
right,1588319918.99,-0.239718897783
left,1588319918.99,-0.238656626621
left,1588319919.0,-0.2345237195
right,1588319919.0,-0.23531315599
left,1588319919.01,-0.230473345492
right,1588319919.01,-0.230991427417
right,1588319919.02,-0.226763904847
left,1588319919.02,-0.226506467719
left,1588319919.03,-0.222619480485
right,1588319919.03,-0.222619172632
left,1588319919.04,-0.21881199277
right,1588319919.04,-0.21855939209
left,1588319919.05,-0.215081879135
right,1588319919.05,-0.214580129719
left,1588319919.06,-0.211427622557
right,1588319919.06,-0.210686070035
left,1588319919.07,-0.207847342282
right,1588319919.07,-0.206866769287
left,1588319919.08,-0.204340120061
right,1588319919.08,-0.203129429071
left,1588319919.09,-0.200903293142
right,1588319919.09,-0.19946321165
left,1588319919.1,-0.197537109182
right,1588319919.1,-0.195877214842
right,1588319919.11,-0.192359034292
left,1588319919.11,-0.194238332758
right,1588319919.12,-0.188914804941
left,1588319919.12,-0.191006657826
right,1588319919.13,-0.185542063884
left,1588319919.13,-0.187840623299
right,1588319919.14,-0.182234987609
left,1588319919.14,-0.184738039588
right,1588319919.15,-0.178997361075
left,1588319919.15,-0.181698711783
right,1588319919.16,-0.175824780957
left,1588319919.16,-0.178720587366
left,1588319919.17,-0.175802097224
right,1588319919.17,-0.172716185068
left,1588319919.18,-0.172943013949
right,1588319919.18,-0.169671892349
right,1588319919.19,-0.166690779611
left,1588319919.19,-0.170141470755
right,1588319919.2,-0.163766071163
left,1588319919.2,-0.167395709543
right,1588319919.21,-0.160904434582
left,1588319919.21,-0.164706067646
right,1588319919.22,-0.158099446393
left,1588319919.22,-0.162069860359
left,1588319919.23,-0.159486741917
right,1588319919.23,-0.155351865704
left,1588319919.24,-0.156956343097
right,1588319919.24,-0.15266303649
left,1588319919.25,-0.154477077845
right,1588319919.25,-0.150030900042
left,1588319919.26,-0.152047785654
right,1588319919.26,-0.147454267695
left,1588319919.27,-0.149667204361
right,1588319919.27,-0.144930881698
left,1588319919.28,-0.147334491936
right,1588319919.28,-0.142460033403
right,1588319919.29,-0.140040906876
left,1588319919.29,-0.145048714351
right,1588319919.3,-0.137672597057
left,1588319919.3,-0.142808887257
right,1588319919.31,-0.135354157207
left,1588319919.31,-0.140614003328
right,1588319919.32,-0.133084609523
left,1588319919.32,-0.138463048416
right,1588319919.33,-0.130862153884
left,1588319919.33,-0.136356197755
right,1588319919.34,-0.128695616286
left,1588319919.34,-0.134293538055
right,1588319919.35,-0.126572653087
left,1588319919.35,-0.132271723456
right,1588319919.36,-0.124503965642
left,1588319919.36,-0.130297263795
right,1588319919.37,-0.12248761365
left,1588319919.37,-0.128368546922
right,1588319919.38,-0.120522969702
left,1588319919.38,-0.126486088301
right,1588319919.39,-0.118613169659
left,1588319919.39,-0.124648319469
right,1588319919.4,-0.116753622444
left,1588319919.4,-0.122854129672
left,1588319919.41,-0.121105052973
right,1588319919.41,-0.114944828219
right,1588319919.42,-0.113187097943
left,1588319919.42,-0.119397190581
right,1588319919.43,-0.111474264991
left,1588319919.43,-0.117730629826
right,1588319919.44,-0.109808337567
left,1588319919.44,-0.116103086688
right,1588319919.45,-0.108186561059
left,1588319919.45,-0.114515095911
left,1588319919.46,-0.11296512264
right,1588319919.46,-0.106609840189
left,1588319919.47,-0.111451158554
right,1588319919.47,-0.105073617975
right,1588319919.48,-0.103580697623
left,1588319919.48,-0.109973392993
right,1588319919.49,-0.102129395733
left,1588319919.49,-0.108531164772
right,1588319919.5,-0.100716276521
left,1588319919.5,-0.107122880018
right,1588319919.51,-0.0993423752375
left,1588319919.51,-0.105748530503
left,1588319919.52,-0.104406305244
right,1588319919.52,-0.0980023994431
left,1588319919.53,-0.103096880681
right,1588319919.53,-0.096697757743
left,1588319919.54,-0.101819859907
right,1588319919.54,-0.0954291150827
left,1588319919.55,-0.10057432051
right,1588319919.55,-0.0941953202144
left,1588319919.56,-0.0993593452739
right,1588319919.56,-0.0929952025707
left,1588319919.57,-0.098174037527
right,1588319919.57,-0.0918276271499
left,1588319919.58,-0.097017527909
right,1588319919.58,-0.0906914978025
left,1588319919.59,-0.0958889739018
right,1588319919.59,-0.0895857577286
left,1588319919.6,-0.0947875594145
right,1588319919.6,-0.0885093858431
left,1588319919.61,-0.0937124953467
right,1588319919.61,-0.0874613979937
right,1588319919.62,-0.0864408466747
left,1588319919.62,-0.0926630193243
left,1588319919.63,-0.0916383973489
right,1588319919.63,-0.0854468175604
right,1588319919.64,-0.0844784336225
left,1588319919.64,-0.0906379169692
right,1588319919.65,-0.0835348511492
left,1588319919.65,-0.0896608906338
left,1588319919.66,-0.0887066548333
right,1588319919.66,-0.0826152594615
left,1588319919.67,-0.0877745697793
right,1588319919.67,-0.08171888059
left,1588319919.68,-0.0868640167883
right,1588319919.68,-0.0808449673146
left,1588319919.69,-0.0859743989307
right,1588319919.69,-0.0799928004814
left,1588319919.7,-0.0851051421157
right,1588319919.7,-0.0791616867721
left,1588319919.71,-0.0842556908458
right,1588319919.71,-0.0783509639378
left,1588319919.72,-0.0834255080372
right,1588319919.72,-0.0775599978409
left,1588319919.73,-0.0826140754797
right,1588319919.73,-0.0767881779234
left,1588319919.74,-0.081820893095
right,1588319919.74,-0.0760349183821
left,1588319919.75,-0.0810454785587
right,1588319919.75,-0.0752996569779
right,1588319919.76,-0.0745818548101
left,1588319919.76,-0.0802873652068
left,1588319919.77,-0.0795461039266
right,1588319919.77,-0.073880990107
left,1588319919.78,-0.0788212590257
right,1588319919.78,-0.0731965647881
right,1588319919.79,-0.0725281007128
left,1588319919.79,-0.0781124101096
left,1588319919.8,-0.0774191498895
right,1588319919.8,-0.0718751397482
right,1588319919.81,-0.071237239885
left,1588319919.81,-0.0767410848593
right,1588319919.82,-0.0706139765025
left,1588319919.82,-0.0760778345595
right,1588319919.83,-0.0700049397251
left,1588319919.83,-0.0754290321688
right,1588319919.84,-0.0694097358396
left,1588319919.84,-0.0747943213912
right,1588319919.85,-0.0688279866443
left,1588319919.85,-0.0741733566453
right,1588319919.86,-0.0682593276593
left,1588319919.86,-0.0735658040756
right,1588319919.87,-0.0677034085722
left,1588319919.87,-0.0729713395711
right,1588319919.88,-0.0671598922299
left,1588319919.88,-0.0723896488486
right,1588319919.89,-0.0666284528233
left,1588319919.89,-0.0718204273579
right,1588319919.9,-0.0661087727228
left,1588319919.9,-0.0712633824321
right,1588319919.91,-0.0656005492174
left,1588319919.91,-0.0707182263728
left,1588319919.92,-0.0701846808033
right,1588319919.92,-0.0651034901906
left,1588319919.93,-0.0696624759858
right,1588319919.93,-0.0646173129606
left,1588319919.94,-0.0691513498158
right,1588319919.94,-0.0641417430777
left,1588319919.95,-0.0686510467958
right,1588319919.95,-0.0636765180108
left,1588319919.96,-0.068161320134
right,1588319919.96,-0.0632213815849
left,1588319919.97,-0.067681930817
right,1588319919.97,-0.0627760842354
left,1588319919.98,-0.0672126433335
right,1588319919.98,-0.0623403865319
left,1588319919.99,-0.0667532294786
right,1588319919.99,-0.0619140582531
left,1588319920.0,-0.0663034678682
right,1588319920.0,-0.0614968751094
right,1588319920.01,-0.0610886179278
left,1588319920.01,-0.0658631429294
right,1588319920.02,-0.0606890761418
left,1588319920.02,-0.0654320438793
left,1588319920.03,-0.0650099682539
right,1588319920.03,-0.0602980438296
right,1588319920.04,-0.0599153221568
left,1588319920.04,-0.0645967162065
right,1588319920.05,-0.0595407170987
left,1588319920.05,-0.0641920929264
right,1588319920.06,-0.0591740426067
left,1588319920.06,-0.0637959084126
left,1588319920.07,-0.0634079784249
right,1588319920.07,-0.0588151172287
left,1588319920.08,-0.0630281230135
right,1588319920.08,-0.058463762437
left,1588319920.09,-0.062656167953
right,1588319920.09,-0.0581198036545
right,1588319920.1,-0.0577830754109
left,1588319920.1,-0.062291941557
left,1588319920.11,-0.0619352764624
right,1588319920.11,-0.0574534147245
left,1588319920.12,-0.0615860092285
right,1588319920.12,-0.0571306616763
left,1588319920.13,-0.0612439798063
right,1588319920.13,-0.0568146623721
left,1588319920.14,-0.0609090329403
right,1588319920.14,-0.0565052675094
right,1588319920.15,-0.056202327302
left,1588319920.15,-0.0605810189452
left,1588319920.16,-0.0602597890417
right,1588319920.16,-0.0559056984681
left,1588319920.17,-0.0599451970841
right,1588319920.17,-0.0556152437035
left,1588319920.18,-0.0596371020191
right,1588319920.18,-0.0553308273606
right,1588319920.19,-0.0550523158198
left,1588319920.19,-0.059335365252
left,1588319920.2,-0.0590398508228
right,1588319920.2,-0.054779579058
right,1588319920.21,-0.0545124905846
left,1588319920.21,-0.0587504285831
left,1588319920.22,-0.0584669699687
right,1588319920.22,-0.05425092749
right,1588319920.23,-0.0539947692101
left,1588319920.23,-0.0581893473653
right,1588319920.24,-0.0537438988482
left,1588319920.24,-0.0579174364508
left,1588319920.25,-0.0576511166572
right,1588319920.25,-0.0534982024328
right,1588319920.26,-0.0532575660578
left,1588319920.26,-0.0573902706278
right,1588319920.27,-0.0530218784813
left,1588319920.27,-0.0571347834531
right,1588319920.28,-0.0527910343912
left,1588319920.28,-0.0568845419802
left,1588319920.29,-0.0566394353599
right,1588319920.29,-0.0525649300619
left,1588319920.3,-0.0563993548079
right,1588319920.3,-0.0523434627237
left,1588319920.31,-0.0561641937654
right,1588319920.31,-0.0521265317425
left,1588319920.32,-0.0559338496422
right,1588319920.32,-0.0519140373953
right,1588319920.33,-0.0517058845333
left,1588319920.33,-0.055708221754
right,1588319920.34,-0.0515019803238
left,1588319920.34,-0.0554872110459
left,1588319920.35,-0.0552707192545
right,1588319920.35,-0.0513022334504
left,1588319920.36,-0.0550586500554
right,1588319920.36,-0.051106553662
left,1588319920.37,-0.0548509111674
right,1588319920.37,-0.0509148519854
left,1588319920.38,-0.0546474124456
right,1588319920.38,-0.0507270421884
left,1588319920.39,-0.0544480643918
right,1588319920.39,-0.0505430400887
right,1588319920.4,-0.0503627629664
left,1588319920.4,-0.0542527788257
left,1588319920.41,-0.0540614695931
right,1588319920.41,-0.050186131346
left,1588319920.42,-0.0538740529936
right,1588319920.42,-0.0500130667273
right,1588319920.43,-0.0498434883899
left,1588319920.43,-0.0536904475339
right,1588319920.44,-0.0496773189393
left,1588319920.44,-0.0535105712398
right,1588319920.45,-0.0495144859326
left,1588319920.45,-0.0533343459278
left,1588319920.46,-0.0531616956581
right,1588319920.46,-0.0493549194282
right,1588319920.47,-0.0491985466622
left,1588319920.47,-0.0529925432502
left,1588319920.48,-0.0528268132025
right,1588319920.48,-0.0490452918522
left,1588319920.49,-0.0526644329068
right,1588319920.49,-0.0488950875438
right,1588319920.5,-0.0487478705827
left,1588319920.5,-0.0525053332467
right,1588319920.51,-0.0486035752186
left,1588319920.51,-0.0523494446026
right,1588319920.52,-0.0484621327113
left,1588319920.52,-0.0521966961911
right,1588319920.53,-0.0483234760712
left,1588319920.53,-0.0520470196022
left,1588319920.54,-0.0519003513605
right,1588319920.54,-0.0481875477342
right,1588319920.55,-0.0480542891584
left,1588319920.55,-0.0517566283462
left,1588319920.56,-0.0516157860973
right,1588319920.56,-0.0479236377922
right,1588319920.57,-0.0477955304474
left,1588319920.57,-0.0514777600805
right,1588319920.58,-0.047669909168
left,1588319920.58,-0.051342490658
right,1588319920.59,-0.0475467234846
left,1588319920.59,-0.0512099204837
right,1588319920.6,-0.0474259182718
left,1588319920.6,-0.0510799915969
right,1588319920.61,-0.0473074357901
left,1588319920.61,-0.050952644801
right,1588319920.62,-0.0471912188705
left,1588319920.62,-0.0508278222745
right,1588319920.63,-0.0470772156313
left,1588319920.63,-0.050705470491
right,1588319920.64,-0.0469653807602
left,1588319920.64,-0.050585538283
right,1588319920.65,-0.0468556642639
left,1588319920.65,-0.0504679724076
left,1588319920.66,-0.0503527194104
right,1588319920.66,-0.0467480143576
left,1588319920.67,-0.050239727992
right,1588319920.67,-0.0466423794815
left,1588319920.68,-0.0501289491777
right,1588319920.68,-0.0465387121746
left,1588319920.69,-0.0500203358257
right,1588319920.69,-0.0464369696712
left,1588319920.7,-0.0499138410157
right,1588319920.7,-0.0463371082696
left,1588319920.71,-0.0498094165527
right,1588319920.71,-0.046239082563
left,1588319920.72,0.923895350896
right,1588319920.72,0.923057741984
left,1588319920.73,0.911261383964
right,1588319920.73,0.909566673921
right,1588319920.74,0.895915637313
left,1588319920.74,0.898349896837
left,1588319920.75,0.885523663346
right,1588319920.75,0.882372910623
left,1588319920.76,0.872808078902
right,1588319920.76,0.868950896984
right,1588319920.77,0.855646553199
left,1588319920.77,0.860203867996
right,1588319920.78,0.842455863761
left,1588319920.78,0.847706395014
right,1588319920.79,0.829375095638
left,1588319920.79,0.835310174616
right,1588319920.8,0.81640094977
left,1588319920.8,0.823009822847
left,1588319920.81,0.810800313896
right,1588319920.81,0.803530590225
right,1588319920.82,0.790761674912
left,1588319920.82,0.798677092044
right,1588319920.83,0.778092385429
left,1588319920.83,0.786636129434
left,1588319920.84,0.774673951378
right,1588319920.84,0.76552147324
right,1588319920.85,0.753048336471
left,1588319920.85,0.762787555704
left,1588319920.86,0.750974261523
right,1588319920.86,0.740673596602
right,1588319920.87,0.728394984893
left,1588319920.87,0.739226806037
left,1588319920.88,0.727543155494
right,1588319920.88,0.716207820289
left,1588319920.89,0.715924640051
right,1588319920.89,0.704115082965
right,1588319920.9,0.692118084768
left,1588319920.9,0.704371301863
left,1588319920.91,0.692883710589
right,1588319920.91,0.680218697021
right,1588319920.92,0.668418521853
left,1588319920.92,0.681462883914
right,1588319920.93,0.656719391801
left,1588319920.93,0.670110025587
right,1588319920.94,0.645123373066
left,1588319920.94,0.658826649341
right,1588319920.95,0.633632698329
left,1588319920.95,0.647614549924
right,1588319920.96,0.62224971023
left,1588319920.96,0.636475760358
right,1588319920.97,0.610976811105
left,1588319920.97,0.625412504199
right,1588319920.98,0.599816417667
left,1588319920.98,0.614427146632
left,1588319920.99,0.603522146705
right,1588319920.99,0.588770920253
left,1588319921.0,0.592700012143
right,1588319921.0,0.577842646623
left,1588319921.01,0.58196385422
right,1588319921.01,0.567035228322
right,1588319921.02,0.556376363218
left,1588319921.02,0.571351903427
left,1588319921.03,0.560880356325
right,1588319921.03,0.545874982343
left,1588319921.04,0.550553080853
right,1588319921.04,0.535533567577
left,1588319921.05,0.540366948624
right,1588319921.05,0.525352241942
left,1588319921.06,0.53033223545
right,1588319921.06,0.51533485475
left,1588319921.07,0.520442356444
right,1588319921.07,0.50547799754
left,1588319921.08,0.510712856315
right,1588319921.08,0.495788242846
right,1588319921.09,0.486284329714
left,1588319921.09,0.501162564221
left,1588319921.1,0.49180330362
right,1588319921.1,0.476962396673
right,1588319921.11,0.467825794342
left,1588319921.11,0.482629449152
left,1588319921.12,0.473635108763
right,1588319921.12,0.458867988078
left,1588319921.13,0.46481555809
right,1588319921.13,0.450085150408
right,1588319921.14,0.441474099584
left,1588319921.14,0.456167078102
right,1588319921.15,0.43303179656
left,1588319921.15,0.447686196839
right,1588319921.16,0.424755277781
left,1588319921.16,0.439369592135
right,1588319921.17,0.416641687139
left,1588319921.17,0.431214144069
left,1588319921.18,0.423216899309
right,1588319921.18,0.408688314598
right,1588319921.19,0.400892413763
left,1588319921.19,0.415374966616
left,1588319921.2,0.407685492468
right,1588319921.2,0.393251257799
right,1588319921.21,0.385762156179
left,1588319921.21,0.400145693008
right,1588319921.22,0.378422472069
left,1588319921.22,0.392752874453
right,1588319921.23,0.371229634634
left,1588319921.23,0.385504420131
right,1588319921.24,0.364181059856
left,1588319921.24,0.378397740482
left,1588319921.25,0.371430275178
right,1588319921.25,0.35727418452
right,1588319921.26,0.350506494191
left,1588319921.26,0.364599528715
right,1588319921.27,0.343875526337
left,1588319921.27,0.357903061531
right,1588319921.28,0.33737880654
left,1588319921.28,0.351338447527
left,1588319921.29,0.344903291129
right,1588319921.29,0.33101389165
right,1588319921.3,0.324778371852
left,1588319921.3,0.338595244761
left,1588319921.31,0.332412011851
right,1588319921.31,0.318669895936
left,1588319921.32,0.326351329684
right,1588319921.32,0.312686128335
right,1588319921.33,0.306824750651
left,1588319921.33,0.320410954312
right,1588319921.34,0.301083476797
left,1588319921.34,0.31458867296
right,1588319921.35,0.29546006106
left,1588319921.35,0.308882320204
right,1588319921.36,0.289952291014
left,1588319921.36,0.303289756933
right,1588319921.37,0.284554450582
left,1588319921.37,0.297808095927
right,1588319921.38,0.279271772356
left,1588319921.38,0.292435874461
right,1588319921.39,0.274094379791
left,1588319921.39,0.287169821474
left,1588319921.4,0.282008349851
right,1588319921.4,0.269022349687
left,1588319921.41,0.276949580771
right,1588319921.41,0.264054277717
left,1588319921.42,0.271991134066
right,1588319921.42,0.259187346634
left,1588319921.43,0.267130880748
right,1588319921.43,0.254420488475
left,1588319921.44,0.262367780351
right,1588319921.44,0.249749145924
left,1588319921.45,0.257698549371
right,1588319921.45,0.245174681276
left,1588319921.46,0.253122075184
right,1588319921.46,0.240690737702
right,1588319921.47,0.236301410448
left,1588319921.47,0.248636699716
left,1588319921.48,0.244240041143
right,1588319921.48,0.232000239087
left,1588319921.49,0.239932910706
right,1588319921.49,0.227785459052
left,1588319921.5,0.235709929258
right,1588319921.5,0.223656920116
right,1588319921.51,0.219615145285
left,1588319921.51,0.231571101094
right,1588319921.52,0.215653719181
left,1588319921.52,0.227513755926
right,1588319921.53,0.21177269756
left,1588319921.53,0.223536600049
right,1588319921.54,0.20797022942
left,1588319921.54,0.219637965392
right,1588319921.55,0.204246121232
left,1588319921.55,0.215817484617
right,1588319921.56,0.20059786009
left,1588319921.56,0.212073971112
right,1588319921.57,0.197024231738
left,1588319921.57,0.208404670198
right,1588319921.58,0.193524020766
left,1588319921.58,0.204809549224
right,1588319921.59,0.190095617388
left,1588319921.59,0.201285799755
right,1588319921.6,0.186737441707
left,1588319921.6,0.197832460702
right,1588319921.61,0.183448821384
left,1588319921.61,0.194448416359
right,1588319921.62,0.180228229118
left,1588319921.62,0.191132476492
right,1588319921.63,0.177074731724
left,1588319921.63,0.187883114518
right,1588319921.64,0.173986020508
left,1588319921.64,0.18469959289
right,1588319921.65,0.170961729048
left,1588319921.65,0.181580027789
left,1588319921.66,0.178523494808
right,1588319921.66,0.168000227573
left,1588319921.67,0.175529086626
right,1588319921.67,0.165101320953
left,1588319921.68,0.172594103694
right,1588319921.68,0.162262493312
left,1588319921.69,0.169722985501
right,1588319921.69,0.159491020433
left,1588319921.7,0.16690947068
right,1588319921.7,0.156773015991
left,1588319921.71,0.164153614605
right,1588319921.71,0.154115407788
right,1588319921.72,0.151509687137
left,1588319921.72,0.161453247313
left,1588319921.73,0.158808443549
right,1588319921.73,0.148960527465
right,1588319921.74,0.146465375323
left,1588319921.74,0.156218428118
left,1588319921.75,0.153681778862
right,1588319921.75,0.144022217825
left,1588319921.76,0.151197615602
right,1588319921.76,0.141631053233
left,1588319921.77,0.148764735631
right,1588319921.77,0.13929037923
left,1588319921.78,0.146381640946
right,1588319921.78,0.136999357137
left,1588319921.79,0.144047793464
right,1588319921.79,0.134757166322
right,1588319921.8,0.132562831897
left,1588319921.8,0.141762233473
left,1588319921.81,0.139524048732
right,1588319921.81,0.130415449764
left,1588319921.82,0.137331467925
right,1588319921.82,0.128314313639
left,1588319921.83,0.135187754357
right,1588319921.83,0.126262540621
left,1588319921.84,0.133087327036
right,1588319921.84,0.124253584122
right,1588319921.85,0.122286767167
left,1588319921.85,0.131029851479
left,1588319921.86,0.129014735742
right,1588319921.86,0.120361685185
left,1588319921.87,0.127043552667
right,1588319921.87,0.118479347128
left,1588319921.88,0.125113664871
right,1588319921.88,0.116637281792
right,1588319921.89,0.11483498281
left,1588319921.89,0.123224576133
right,1588319921.9,0.113071691769
left,1588319921.9,0.121374653725
right,1588319921.91,0.11134686727
left,1588319921.91,0.119563696746
right,1588319921.92,0.109660496915
left,1588319921.92,0.117791014967
right,1588319921.93,0.108013731253
left,1588319921.93,0.116056779134
right,1588319921.94,0.106400518318
left,1588319921.94,0.114358655324
right,1588319921.95,0.104822813238
left,1588319921.95,0.11269535295
right,1588319921.96,0.103279711029
left,1588319921.96,0.111067446637
right,1588319921.97,0.101770847201
left,1588319921.97,0.109475142005
right,1588319921.98,0.100295802089
left,1588319921.98,0.107917140561
right,1588319921.99,0.0988524912309
left,1588319921.99,0.106391701143
right,1588319922.0,0.0974413784664
left,1588319922.0,0.10489855849
right,1588319922.01,0.0960635868868
left,1588319922.01,0.103437003545
left,1588319922.02,0.102008194544
right,1588319922.02,0.0947167607946
left,1588319922.03,0.100608046184
right,1588319922.03,0.0934016381502
right,1588319922.04,0.0921116729795
left,1588319922.04,0.0992359886782
left,1588319922.05,0.0978929854443
right,1588319922.05,0.0908510606966
left,1588319922.06,0.0965812809221
right,1588319922.06,0.0896216399434
right,1588319922.07,0.0884194051428
left,1588319922.07,0.0952978581975
right,1588319922.08,0.0872439112716
left,1588319922.08,0.0940410958459
right,1588319922.09,0.0860942404319
left,1588319922.09,0.0928101637537
right,1588319922.1,0.0849709964256
left,1588319922.1,0.0916049303745
right,1588319922.11,0.0838729251656
left,1588319922.11,0.0904250815448
right,1588319922.12,0.0827999789738
left,1588319922.12,0.089270346869
right,1588319922.13,0.0817510869877
left,1588319922.13,0.0881397327593
right,1588319922.14,0.0807260629298
left,1588319922.14,0.0870330253315
right,1588319922.15,0.0797235773954
left,1588319922.15,0.085949077906
right,1588319922.16,0.0787433776257
left,1588319922.16,0.0848872662424
right,1588319922.17,0.077785156069
left,1588319922.17,0.0838473664669
left,1588319922.18,0.0828284707969
right,1588319922.18,0.076848284658
left,1588319922.19,0.0818299017429
right,1588319922.19,0.0759320226593
left,1588319922.2,0.0808497694322
right,1588319922.2,0.0750349376529
left,1588319922.21,0.0798891478258
right,1588319922.21,0.0741572847087
right,1588319922.22,0.0732984421545
left,1588319922.22,0.0789476041874
right,1588319922.23,0.0724579168707
left,1588319922.23,0.0780242065398
right,1588319922.24,0.0716355818449
left,1588319922.24,0.0771192647945
right,1588319922.25,0.0708306180604
left,1588319922.25,0.0762314562685
left,1588319922.26,0.0753611681115
right,1588319922.26,0.0700431200662
right,1588319922.27,0.0692723674291
left,1588319922.27,0.0745075023611
left,1588319922.28,0.0736704798916
right,1588319922.28,0.0685183350409
left,1588319922.29,0.0728497201065
right,1588319922.29,0.0677805820976
left,1588319922.3,0.0720447507637
right,1588319922.3,0.0670587229796
left,1588319922.31,0.0712551353397
right,1588319922.31,0.0663523846137
left,1588319922.32,0.0704804436983
right,1588319922.32,0.0656612003039
left,1588319922.33,0.069720247001
right,1588319922.33,0.0649848081494
left,1588319922.34,0.0689741170362
right,1588319922.34,0.0643228506696
left,1588319922.35,0.0682421019137
right,1588319922.35,0.0636751607418
left,1588319922.36,0.0675347357504
right,1588319922.36,0.0630473820038
left,1588319922.37,0.066855301438
right,1588319922.37,0.0624404297972
left,1588319922.38,0.0662022594183
right,1588319922.38,0.0618532919758
right,1588319922.39,0.0612850293498
left,1588319922.39,0.0655741597922
left,1588319922.4,0.0649696230767
right,1588319922.4,0.0607347576133
left,1588319922.41,0.0643873663964
right,1588319922.41,0.0602016329946
right,1588319922.42,0.0596848695697
left,1588319922.42,0.0638261789682
left,1588319922.43,0.063284936952
right,1588319922.43,0.0591837170891
left,1588319922.44,0.0627625780367
right,1588319922.44,0.0586974799403
left,1588319922.45,0.0622581180767
right,1588319922.45,0.0582254943816
left,1588319922.46,0.061770628266
right,1588319922.46,0.0577671433107
left,1588319922.47,0.0612992450406
right,1588319922.47,0.0573218428765
left,1588319922.48,0.0608431611105
right,1588319922.48,0.0568890415869
left,1588319922.49,0.0604016154634
right,1588319922.49,0.0564682286468
left,1588319922.5,0.0599739077052
right,1588319922.5,0.0560589107259
right,1588319922.51,0.0556606363967
left,1588319922.51,0.0595593666026
right,1588319922.52,0.0552729700063
left,1588319922.52,0.0591573810424
right,1588319922.53,0.0548955054619
left,1588319922.53,0.0587673664205
left,1588319922.54,0.0583887799217
right,1588319922.54,0.0545278637132
left,1588319922.55,0.0580211208591
right,1588319922.55,0.0541696762605
left,1588319922.56,0.0576639041052
right,1588319922.56,0.0538206075585
right,1588319922.57,0.053480333953
left,1588319922.57,0.0573166931447
right,1588319922.58,0.0531485461785
left,1588319922.58,0.0569790681332
right,1588319922.59,0.0528249617734
left,1588319922.59,0.0566506319228
left,1588319922.6,0.0563310273323
right,1588319922.6,0.0525093038439
left,1588319922.61,0.0560199009077
right,1588319922.61,0.0522013123284
left,1588319922.62,0.0557169283956
right,1588319922.62,0.0519007468627
left,1588319922.63,0.0554218137233
right,1588319922.63,0.0516073704401
left,1588319922.64,0.0551342611473
right,1588319922.64,0.0513209610429
left,1588319922.65,0.0548540026125
right,1588319922.65,0.0510413121161
right,1588319922.66,0.0507682206323
left,1588319922.66,0.0545807908116
left,1588319922.67,0.0543143766661
right,1588319922.67,0.050501493929
left,1588319922.68,0.0540545350907
right,1588319922.68,0.0502409534726
left,1588319922.69,0.0538010580458
right,1588319922.69,0.0499864253477
left,1588319922.7,0.0535537363361
right,1588319922.7,0.0497377407903
right,1588319922.71,0.0494947435342
left,1588319922.71,0.0533123783677
right,1588319922.72,0.0492572824794
left,1588319922.72,0.0530768084188
left,1588319922.73,0.0528468497705
right,1588319922.73,0.0490252109561
left,1588319922.74,0.0526223384836
right,1588319922.74,0.0487983890484
left,1588319922.75,0.0524031223712
right,1588319922.75,0.0485766842904
right,1588319922.76,0.0483599671139
left,1588319922.76,0.0521890528325
left,1588319922.77,0.0519799842375
right,1588319922.77,0.0481481163173
left,1588319922.78,0.0517757882238
right,1588319922.78,0.0479410117316
right,1588319922.79,0.0477385382305
left,1588319922.79,0.0515763385403
left,1588319922.8,0.051381504222
right,1588319922.8,0.0475405867559
right,1588319922.81,0.047347054535
left,1588319922.81,0.0511911730087
right,1588319922.82,0.0471578356903
left,1588319922.82,0.0510052402365
left,1588319922.83,0.050823597686
right,1588319922.83,0.0469728285961
left,1588319922.84,0.0506461292774
right,1588319922.84,0.0467919402845
left,1588319922.85,0.0504727442533
right,1588319922.85,0.0466150859238
left,1588319922.86,0.0503033595974
right,1588319922.86,0.0464421701395
left,1588319922.87,0.0501378815765
right,1588319922.87,0.0462731023735
left,1588319922.88,0.0499762076461
right,1588319922.88,0.0461077991951
left,1588319922.89,0.0498182572336
right,1588319922.89,0.0459461908828
left,1588319922.9,0.0496639677618
right,1588319922.9,0.0457881964799
left,1588319922.91,0.0495132620711
right,1588319922.91,0.045633732542
left,1588319922.92,0.0493660516371
right,1588319922.92,0.045482719032
left,1588319922.93,0.0492222537552
right,1588319922.93,0.0453350950173
left,1588319922.94,0.0490818124095
right,1588319922.94,0.0451907990779
right,1588319922.95,0.0450497583022
left,1588319922.95,0.0489446759092
left,1588319922.96,0.0488107750948
right,1588319922.96,0.0449118960188
right,1588319922.97,0.0447771475266
left,1588319922.97,0.0486800267486
right,1588319922.98,0.044645460855
left,1588319922.98,0.0485523706364
right,1588319922.99,0.0445167820918
left,1588319922.99,0.0484277601242
right,1588319923.0,0.0443910517735
left,1588319923.0,0.048306150749
